name,playcount,listeners,mbid,url,streamable,tags
Nautilus Pompilius,9061531,176995,247efe0f-80f1-477c-a4a0-b5cb1b8c832e,https://www.last.fm/music/Nautilus+Pompilius,0,"russian rock, rock, russian"
Chet Atkins,1831725,176981,5810667a-9db6-4fd0-abac-667cdac5d415,https://www.last.fm/music/Chet+Atkins,0,"country, guitar, instrumental"
NCT 127,23746118,176924,,https://www.last.fm/music/NCT+127,0,"k-pop, Kpop, Korean"
Trevor Hall,2133497,176916,f9dab2de-f9d8-420f-b9fc-baa6be04c0d9,https://www.last.fm/music/Trevor+Hall,0,"singer-songwriter, indie, acoustic"
Bobbie Gentry,1133840,176858,a5106366-6368-4a02-a580-73a3c02abb2f,https://www.last.fm/music/Bobbie+Gentry,0,"country, female vocalists, 60s"
Yoke Lore,1651477,176803,,https://www.last.fm/music/Yoke+Lore,0,"indie pop, american, indie"
Yvonne Elliman,813378,176520,62b9eb3e-c470-462d-8d63-9b6cbac13d62,https://www.last.fm/music/Yvonne+Elliman,0,"Disco, female vocalists, 70s"
Bobby Hutcherson,1265360,176466,edbe5d7f-9511-4dfe-847a-8fe19080caaf,https://www.last.fm/music/Bobby+Hutcherson,0,"jazz, Vibraphone, Post-Bop"
CHUNG HA,10046336,176332,,https://www.last.fm/music/CHUNG+HA,0,"k-pop, pop, Korean"
the GazettE,35496797,176306,8d4c13de-6e61-4a8e-ac4d-d0e1996bcef8,https://www.last.fm/music/the+GazettE,0,"J-rock, visual kei, japanese"
Blouse,2717274,176283,eff57984-2ccd-4c8e-a25d-55051ab16dd7,https://www.last.fm/music/Blouse,0,"dream pop, shoegaze, indie"
Chastity Belt,2657427,176181,944267d5-c0f0-4f4e-b3f2-7987d25d0441,https://www.last.fm/music/Chastity+Belt,0,"indie rock, post-punk, indie"
Womack & Womack,977376,176136,d41817d9-893f-4dd1-99ac-7b12dc3ba265,https://www.last.fm/music/Womack+&+Womack,0,"soul, 80s, funk"
Beartooth,7108882,175947,98a1e0ab-35fa-40dd-b62c-9fda46fdb061,https://www.last.fm/music/Beartooth,0,"post-hardcore, metalcore, hardcore"
Super8 & Tab,2228820,175750,c54d9d94-e94f-4d8d-850d-1c314bd4ee15,https://www.last.fm/music/Super8+&+Tab,0,"trance, progressive trance, uplifting trance"
Bob Mould,2815635,175724,d7f5305a-15fc-4af4-a61b-f6f45510cc8f,https://www.last.fm/music/Bob+Mould,0,"alternative, seen live, singer-songwriter"
Mndsgn,2470889,175583,275f0cb3-6390-429d-92aa-3e3d0a12d8d8,https://www.last.fm/music/Mndsgn,0,"beats, experimental, instrumental hip-hop"
Lin-Manuel Miranda,5677948,175498,925c7673-0e85-410f-b7e4-d9705a7aa619,https://www.last.fm/music/Lin-Manuel+Miranda,0,"Hip-Hop, rap, musical"
The Goo Goo Dolls,1257797,175481,e2c00c56-8365-4160-9f40-a64682917633,https://www.last.fm/music/The+Goo+Goo+Dolls,0,"rock, alternative rock, alternative"
Menahan Street Band,2285426,175478,93da8c8a-bd13-4418-a00e-2861b8518a8d,https://www.last.fm/music/Menahan+Street+Band,0,"funk, soul, jazz"
Julia Stone,1871533,175184,b5cf517f-e89a-43df-a50e-afac186d3e48,https://www.last.fm/music/Julia+Stone,0,"folk, indie, singer-songwriter"
Wooden Shjips,2499112,175070,3754dc74-381e-4237-bd44-65f5600a4d88,https://www.last.fm/music/Wooden+Shjips,0,"psychedelic, Psychedelic Rock, experimental"
Harry James,970514,175053,e6b3fe16-d0c5-4825-b33e-a83d8fb5de94,https://www.last.fm/music/Harry+James,0,"jazz, swing, Big Band"
K Camp,1496367,175017,6256d2b2-7515-4986-b27c-af533758a156,https://www.last.fm/music/K+Camp,0,"Hip-Hop, rap, atlanta"
Philip Bailey,914582,174990,f4b25300-be93-49bc-9d44-15f9de480f50,https://www.last.fm/music/Philip+Bailey,0,"soul, funk, pop"
Jidenna,1527592,174901,,https://www.last.fm/music/Jidenna,0,"rnb, Hip-Hop, rap"
Hiatus,1932441,174757,6fae7e97-2ea8-47d7-9fe6-a345c9427d83,https://www.last.fm/music/Hiatus,0,"Crust, electronic, chillout"
Evidence,4439825,174750,,https://www.last.fm/music/Evidence,0,"Hip-Hop, rap, underground hip-hop"
Rhodes,1598973,174618,bf335c02-1961-42d2-936b-585be08a7bf8,https://www.last.fm/music/Rhodes,0,"indie, singer-songwriter, alternative"
Swallow the Sun,10629118,174586,0f6df3f2-01f5-4d9a-a047-a76c907d7b66,https://www.last.fm/music/Swallow+the+Sun,0,"doom metal, Death Doom Metal, seen live"
I Prevail,5534563,174539,1921c28c-ec61-4725-8e35-38dd656f7923,https://www.last.fm/music/I+Prevail,0,"post-hardcore, metalcore, rock"
The Underdog Project,1087066,174525,c30120ec-abe6-48f3-a840-379e7f92b649,https://www.last.fm/music/The+Underdog+Project,0,"dance, electronic, House"
Mason,1138046,174506,a3b35913-3881-492b-ad3f-1de60d39671d,https://www.last.fm/music/Mason,0,"electro, House, post-hardcore"
PUSH,1146317,174490,fee21c12-c12b-4549-a59e-6a33fddb8f8c,https://www.last.fm/music/PUSH,0,"trance, progressive trance, electronic"
Giggs,1995565,174485,c2beec92-0560-4fdd-b2c0-0bb5923803dc,https://www.last.fm/music/Giggs,0,"Grime, rap, UK hip hop"
TOMORROW X TOGETHER,22804376,174434,,https://www.last.fm/music/TOMORROW+X+TOGETHER,0,"k-pop, Kpop, pop"
The Ocean,9062394,174430,8d0acf0e-c099-49ac-b4b3-d57ca9eb2561,https://www.last.fm/music/The+Ocean,0,"Progressive metal, Sludge, Post-Metal"
Barão Vermelho,4059516,174374,84ac395b-482b-48cb-b381-b9bc420b2dd3,https://www.last.fm/music/Bar%C3%A3o+Vermelho,0,"rock, brazilian rock, 80s"
Solomun,1442033,174360,dff718ca-db66-4ce5-98b3-9585935b3dd1,https://www.last.fm/music/Solomun,0,"deep house, minimal, tech house"
Mychael Danna,2485034,174285,45926800-aa45-4bfc-a1f1-b25416d75215,https://www.last.fm/music/Mychael+Danna,0,"Soundtrack, composer, ambient"
The Pineapple Thief,6475432,174268,e8f55abb-a6d5-4e5f-81b4-14f9cc320519,https://www.last.fm/music/The+Pineapple+Thief,0,"Progressive rock, art rock, Progressive"
Roy Ayers Ubiquity,1091485,174202,d1501f92-f523-4e95-a787-432875c8d6dc,https://www.last.fm/music/Roy+Ayers+Ubiquity,0,"funk, jazz, soul"
Leisure,1623803,174033,890b30b4-d350-4d96-83ee-3ebc26e0b9e3,https://www.last.fm/music/Leisure,0,"indie, indie pop, electronic"
Charlotte Day Wilson,1537521,173954,,https://www.last.fm/music/Charlotte+Day+Wilson,0,"soul, pop, rnb"
B-Complex,2477266,173912,470320f0-ac2c-43bb-98f6-b03d063e9cac,https://www.last.fm/music/B-Complex,0,"Drum and bass, liquid funk, electronic"
Boris Brejcha,3084374,173858,ae0d1794-c9d3-4436-94fc-ceff6130da2c,https://www.last.fm/music/Boris+Brejcha,0,"minimal, minimal techno, techno"
Comethazine,6080147,173749,,https://www.last.fm/music/Comethazine,0,"Hip-Hop, rap, trap"
Hum,3500039,173719,6d5f6fbc-43fc-4f82-bd63-e495d4394dbe,https://www.last.fm/music/Hum,0,"space rock, alternative rock, alternative"
Cate le Bon,2391417,173710,f2393e49-b791-46da-a6d7-1e9e60743405,https://www.last.fm/music/Cate+le+Bon,0,"female vocalists, folk, folktronica"
Bülow,2030092,173707,,https://www.last.fm/music/B%C3%BClow,0,"pop, seen live, indie"
Dej Loaf,1303582,173619,7df31657-85eb-45cd-a651-f1cf94bc44b6,https://www.last.fm/music/Dej+Loaf,0,"Hip-Hop, rap, hip hop"
Bhad Bhabie,2354845,173492,,https://www.last.fm/music/Bhad+Bhabie,0,"Hip-Hop, rap, trap"
Psychic TV,3940754,173324,14c5a3a3-f5ed-4978-99af-486010e3a007,https://www.last.fm/music/Psychic+TV,0,"industrial, experimental, psychedelic"
Mt. Joy,2192120,173296,,https://www.last.fm/music/Mt.+Joy,0,"folk, americana, indie"
Kilo Kish,2409407,173296,8df10546-b908-4d7d-9acf-6ebc86ed80a8,https://www.last.fm/music/Kilo+Kish,0,"Hip-Hop, rnb, alternative rnb"
Player,951475,173163,a96afead-a3e8-4ae5-95fd-7890be0faabc,https://www.last.fm/music/Player,0,"70s, soft rock, rock"
The Black Dog,3283177,173158,a78d2a35-c083-4179-a5d8-49f84e5ec863,https://www.last.fm/music/The+Black+Dog,0,"idm, electronic, ambient"
The Menzingers,10886123,173077,3071d829-b9ca-4499-b4f5-74d6d8531aed,https://www.last.fm/music/The+Menzingers,0,"punk rock, punk, seen live"
Typhoon,3699627,173019,f5a6752d-baa0-4dcd-82bc-023b95e4dad9,https://www.last.fm/music/Typhoon,0,"seen live, nederhop, Hip-Hop"
Phoria,1155167,172951,42775679-dbc0-421c-b63b-9119ed42c91e,https://www.last.fm/music/Phoria,0,"ambient, post-rock, shoegaze"
Marianas Trench,7597218,172877,e358276d-4377-4b9b-88dd-db0d17b0e3c6,https://www.last.fm/music/Marianas+Trench,0,"pop punk, Canadian, rock"
KOTA The Friend,4756059,172747,,https://www.last.fm/music/KOTA+The+Friend,0,"Hip-Hop, rap, jazz rap"
Vicente Fernández,2320771,172698,3b829056-d975-4ae7-be3c-20661ce980e8,https://www.last.fm/music/Vicente+Fern%C3%A1ndez,0,"ranchera, mariachi, mexico"
Suffocation,7233319,172696,5db9f569-cadd-4f8b-b460-d4031b0b3716,https://www.last.fm/music/Suffocation,0,"death metal, Brutal Death Metal, Technical Death Metal"
Matrix & Futurebound,2052775,172632,ca5cc977-a7bf-4842-812e-91ac58e53111,https://www.last.fm/music/Matrix+&+Futurebound,0,"Drum and bass, electronic, liquid funk"
Starset,5807159,172508,edf078bd-ab50-477a-9e3d-f4c0c1d3470b,https://www.last.fm/music/Starset,0,"alternative rock, electronic rock, space rock"
L'Impératrice,2655564,172449,abc31be8-02b2-4bb1-867d-604d50b7be78,https://www.last.fm/music/L%27Imp%C3%A9ratrice,0,"french, funk, france"
2PM,12538860,172412,f4e29958-1206-4bcf-ad46-09719ee6956b,https://www.last.fm/music/2PM,0,"k-pop, Korean, dance"
Elvenking,7144622,172312,3d6bbeb7-f90e-4d10-b440-e153c0d10b53,https://www.last.fm/music/Elvenking,0,"folk metal, Power metal, Folk Power Metal"
Pokémon,2529329,172251,,https://www.last.fm/music/Pok%C3%A9mon,0,"anime, Soundtrack, japanese"
Fields of the Nephilim,5725898,172237,a262543f-6ab4-4ac7-86f3-4fc09ff56f3b,https://www.last.fm/music/Fields+of+the+Nephilim,0,"Gothic Rock, Gothic, goth"
Freedom Fry,1035256,172219,e5fef947-7702-4b13-9e68-538d7d74b8bd,https://www.last.fm/music/Freedom+Fry,0,"indie, indie pop, pop"
Rook1e,1547671,172208,,https://www.last.fm/music/Rook1e,0,"Lo-Fi, beats, trip-hop"
elijah who,1804417,172200,,https://www.last.fm/music/elijah+who,0,"beats, Hip-Hop, Lo-Fi"
Metal Church,3494781,172169,09830e79-cc8d-422f-ae25-6efde4320b73,https://www.last.fm/music/Metal+Church,0,"heavy metal, thrash metal, Power metal"
Henry Jackman,3948580,172146,e596591b-3031-4d50-ae40-020d0e7ebcef,https://www.last.fm/music/Henry+Jackman,0,"Soundtrack, instrumental, composer"
Wrabel,1504166,172136,f2cf9f22-52b9-4376-a131-5baf9aeab92b,https://www.last.fm/music/Wrabel,0,"indie pop, electronic, pop"
Fenne Lily,1480462,172050,,https://www.last.fm/music/Fenne+Lily,0,"singer-songwriter, folk, female vocalists"
Ravyn Lenae,2442426,171998,,https://www.last.fm/music/Ravyn+Lenae,0,"rnb, Neo-Soul, chicago"
Unwound,7085468,171994,9434776a-bdd7-4f58-b719-b5d95b9d2a11,https://www.last.fm/music/Unwound,0,"post-hardcore, noise rock, math rock"
Grizfolk,1554832,171945,b87e7d38-aadb-47ba-822c-6fe3e71a34a7,https://www.last.fm/music/Grizfolk,0,"seen live, indie, indie pop"
Grace VanderWaal,2042594,171884,,https://www.last.fm/music/Grace+VanderWaal,0,"pop, singer-songwriter, indie pop"
A L E X,2120919,171844,,https://www.last.fm/music/A+L+E+X,0,"Hip-Hop, Lo-Fi, instrumental hip-hop"
Maisie Peters,2092037,171784,,https://www.last.fm/music/Maisie+Peters,0,"folk, indie, pop"
The walters,2145388,171750,,https://www.last.fm/music/The+walters,0,"indie, indie rock, indie pop"
Lee Hazlewood,2273537,171733,56d9908f-548e-40c1-837f-cd006d79d3a0,https://www.last.fm/music/Lee+Hazlewood,0,"country, singer-songwriter, folk"
DEAN,5594268,171720,fa063cd2-805a-4916-9dd3-9804bc23d7d5,https://www.last.fm/music/DEAN,0,"rnb, best of 2017, k-rnb"
A Winged Victory for the Sullen,4132221,171701,67c179d3-f358-43bf-8ecc-d9c560878b65,https://www.last.fm/music/A+Winged+Victory+for+the+Sullen,0,"ambient, modern classical, neoclassical"
The Acacia Strain,7984241,171479,08bebce9-33fa-4ae9-9992-4e5d137d655b,https://www.last.fm/music/The+Acacia+Strain,0,"metalcore, deathcore, hardcore"
Imelda May,3428712,171422,cf7560ef-7714-477e-b4cd-59de0a2d11fb,https://www.last.fm/music/Imelda+May,0,"rockabilly, female vocalists, irish"
In Love With a Ghost,3040497,171396,,https://www.last.fm/music/In+Love+With+a+Ghost,0,"ambient, electronic, downtempo"
Yellow Magic Orchestra,5759658,171252,ac5af671-1df0-4312-8b7b-e61992ecc883,https://www.last.fm/music/Yellow+Magic+Orchestra,0,"electronic, japanese, techno"
Casper,12326413,171248,fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c,https://www.last.fm/music/Casper,0,"seen live, rap, Deutschrap"
Tennessee Ernie Ford,952209,171129,947163f5-f306-4d78-a316-8c3fb317ae50,https://www.last.fm/music/Tennessee+Ernie+Ford,0,"country, classic country, 50s"
Busy Signal,1508613,171049,63e2a7b3-3167-460f-9f72-24af5670b7bc,https://www.last.fm/music/Busy+Signal,0,"dancehall, reggae, ragga"
Sam Amidon,1817564,170827,2e088ea8-b8f7-4df4-ac83-7024a50aabf1,https://www.last.fm/music/Sam+Amidon,0,"seen live, folk, singer-songwriter"
Ceremony,9738616,170699,f4b06c68-b154-41db-bfd5-142d02a4f670,https://www.last.fm/music/Ceremony,0,"hardcore, hardcore punk, shoegaze"
Pouya,5880113,170553,,https://www.last.fm/music/Pouya,0,"Hip-Hop, rap, cloud rap"
Madball,8502493,170497,c9e0a0f5-9f53-4247-a52d-a3f29d975e17,https://www.last.fm/music/Madball,0,"hardcore, nyhc, seen live"
The Orwells,2407936,170487,11375302-8f1d-421c-ad0d-172c9d815631,https://www.last.fm/music/The+Orwells,0,"Garage Rock, indie, indie rock"
Us The Duo,1080884,170478,905f87fc-a294-4067-91f2-3841f083f464,https://www.last.fm/music/Us+The+Duo,0,"Soundtrack, pop, accoustic"
Thomas Bergersen,6432179,170411,152f56df-321c-45d9-8fe0-6076c9b45b08,https://www.last.fm/music/Thomas+Bergersen,0,"Soundtrack, epic, Trailer Music"
IDK,4228809,170408,,https://www.last.fm/music/IDK,0,"rap, Hip-Hop, hip hop"
Keshi,6074296,170407,,https://www.last.fm/music/Keshi,0,"Lo-Fi, alternative rock, pop"
Eyedress,1978819,170376,0b619a94-481c-40ac-abae-85f33f2b1588,https://www.last.fm/music/Eyedress,0,"electronic, experimental, indie"
Jay & The Americans,938734,170318,4d3279bc-b3de-45da-aa2c-2274ef08c6dd,https://www.last.fm/music/Jay+&+The+Americans,0,"oldies, 60s, classic rock"
Young Marble Giants,3117138,170060,3d113367-769f-4200-9ff8-e19d47def451,https://www.last.fm/music/Young+Marble+Giants,0,"post-punk, new wave, indie"
M|O|O|N,3016040,170028,162c7a95-9b96-4b7a-bac2-6f2c2e2357e7,https://www.last.fm/music/M%7CO%7CO%7CN,0,"electronic, House, acid house"
Nick Hakim,1628801,169836,21e8f8ef-00d2-4748-be00-451f1f5dfcaa,https://www.last.fm/music/Nick+Hakim,0,"soul, rnb, indie"
Joel Adams,886014,169706,,https://www.last.fm/music/Joel+Adams,0,"pop, singer-songwriter, australian"
Sports,1983447,169595,b03bbf4e-4c7a-4acc-8d30-71c360d95b4b,https://www.last.fm/music/Sports,0,"indie, rock, japanese"
Concrete Blonde,2203175,169513,701fc524-b5f2-42f2-9db7-8198cdd6839c,https://www.last.fm/music/Concrete+Blonde,0,"alternative, female vocalists, rock"
Sturgill Simpson,4452647,169438,f6e61750-a6b7-4d88-979b-052345cd0e4a,https://www.last.fm/music/Sturgill+Simpson,0,"country, singer-songwriter, outlaw country"
Laurel,1479038,169425,560875e5-1a56-431e-8803-010ae9e4871c,https://www.last.fm/music/Laurel,0,"Southern Rock, indie, metalcore"
Kllo,1767791,169377,,https://www.last.fm/music/Kllo,0,"electronic, indie pop, dance"
Cheryl,3561326,169296,85df56ab-e125-4169-8ac8-e6666128d526,https://www.last.fm/music/Cheryl,0,"pop, british, female vocalists"
V,20227042,169101,8f509d2c-a88e-4de2-8ec2-e8e863b9e41d,https://www.last.fm/music/V,0,"pop, seen live, boybands"
leavv,1588825,169058,,https://www.last.fm/music/leavv,0,"beats, chillhop, Hip-Hop"
Kshmr,2395227,169009,,https://www.last.fm/music/Kshmr,0,"big room, big room house, electro house"
Silver Apples,1993870,168882,802d971d-5fb1-4ca1-8e56-69c64122d957,https://www.last.fm/music/Silver+Apples,0,"psychedelic, experimental, electronic"
Allen Toussaint,1639081,168721,ec21cced-2d22-4883-9ee3-f642e6e52f58,https://www.last.fm/music/Allen+Toussaint,0,"soul, New Orleans, funk"
Charles Gounod,740543,168645,cd4636e1-06a3-41fc-848a-624b84bbb023,https://www.last.fm/music/Charles+Gounod,0,"Classical, opera, romantic"
Alexander Rybak,3042169,168623,1e69316c-14fa-42ba-88f2-06f6743632f7,https://www.last.fm/music/Alexander+Rybak,0,"pop, folk, norwegian"
Keep Shelly In Athens,2181737,168610,322855bb-f33b-4208-9205-defe72a20a97,https://www.last.fm/music/Keep+Shelly+In+Athens,0,"chillwave, electronic, Lo-Fi"
Pentagram,5761639,168426,ecb3911f-94da-49ac-8cf1-70e53e7ca633,https://www.last.fm/music/Pentagram,0,"doom metal, heavy metal, Traditional Doom Metal"
Rebecca Black,1139381,168259,312c7cc1-9b5c-4406-963b-9f73f50674c0,https://www.last.fm/music/Rebecca+Black,0,"pop, fun fun fun fun, Friday"
Sinead Harnett,1355093,168221,61da3e0b-9f96-4f46-b8b6-50aed52f6845,https://www.last.fm/music/Sinead+Harnett,0,"rnb, soul, pop"
The Garden,5840772,168206,d5c29a92-1043-4cf8-8fef-68a03bf4fbc7,https://www.last.fm/music/The+Garden,0,"post-punk, punk, art punk"
GOT7,19518273,168193,9f6a8346-15f3-4ec4-a632-f5270b0945a3,https://www.last.fm/music/GOT7,0,"k-pop, Korean, Kpop"
Alvaro Soler,2365382,168168,,https://www.last.fm/music/Alvaro+Soler,0,"pop, latin, spain"
MED,1473233,168023,ed6e3cb8-8ff6-4b1f-ad0a-844816f3f97c,https://www.last.fm/music/MED,0,"Hip-Hop, Stones throw, underground hip-hop"
August Wilhelmsson,1427204,167975,,https://www.last.fm/music/August+Wilhelmsson,0,"ambient, swedish, chillout"
Husky,2008080,167971,c2ebe1c6-025b-4786-99e8-b34a91844939,https://www.last.fm/music/Husky,0,"trip-hop, electronic, polish"
Lawrence,1931302,167900,e1a0bbf2-ab13-4edf-8a56-c7ca76338375,https://www.last.fm/music/Lawrence,0,"minimal, electronic, techno"
Raleigh Ritchie,2359998,167855,17974c19-6b8e-4f3c-a3ef-5533a5ad456f,https://www.last.fm/music/Raleigh+Ritchie,0,"rnb, indie, pop"
Pinegrove,7133716,167738,,https://www.last.fm/music/Pinegrove,0,"seen live, indie rock, Alt-country"
Cherry Glazerr,2844102,167723,64a0c404-58af-4083-8fc6-a6725ef02ecb,https://www.last.fm/music/Cherry+Glazerr,0,"indie, female vocalists, seen live"
Tee Grizzley,3059885,167718,,https://www.last.fm/music/Tee+Grizzley,0,"Hip-Hop, rap, detroit"
Moriarty,2423351,167679,7f998ad7-4cb1-4f5d-a366-98b23ecf2ace,https://www.last.fm/music/Moriarty,0,"folk, indie, female vocalists"
Night Lovell,7628645,167661,,https://www.last.fm/music/Night+Lovell,0,"cloud rap, Hip-Hop, rap"
Juice Newton,987120,167569,80f71f44-b3cd-4386-9768-b3398180f708,https://www.last.fm/music/Juice+Newton,0,"country, female vocalists, 80s"
Rayland Baxter,1378422,167539,9dd9a2fb-891e-44d8-97ef-ca1d69aa2d7a,https://www.last.fm/music/Rayland+Baxter,0,"Alt-country, indie, Nashville"
Alex & Sierra,1786494,167504,c8355d66-4fba-4e2b-8236-11eb8767126f,https://www.last.fm/music/Alex+&+Sierra,0,"acoustic, pop, The X Factor"
Sohodolls,2507690,167147,31f3679c-fbed-424b-a611-65a73912928c,https://www.last.fm/music/Sohodolls,0,"electronic, indie, british"
Haley Reinhart,1930495,167142,d774c8ff-2b2b-423d-94ba-a827b3554785,https://www.last.fm/music/Haley+Reinhart,0,"soul, jazz, female vocalists"
Guy,1038814,167080,fa209319-6d7b-4a20-b445-62186ec41e0d,https://www.last.fm/music/Guy,0,"new jack swing, rnb, 90s"
Pharoah Sanders,1586574,166975,b3a0912a-a62a-4388-9368-7cb21ed5caf9,https://www.last.fm/music/Pharoah+Sanders,0,"jazz, free jazz, Avant-Garde Jazz"
Black Marble,3819767,166921,fd7d4ed7-1a14-4b5b-b8f2-074888187ebc,https://www.last.fm/music/Black+Marble,0,"coldwave, post-punk, electronic"
Alison Wonderland,2691302,166889,,https://www.last.fm/music/Alison+Wonderland,0,"trap, pop, electronic"
Niki,4437610,166886,babbda81-1131-4b35-8342-7d69dfa539ff,https://www.last.fm/music/Niki,0,"pop, rnb, estonian"
Tropkillaz,2423500,166869,b2152f2d-c2c6-46fa-b3cf-44055c2c86af,https://www.last.fm/music/Tropkillaz,0,"trap, brazilian, Tropical Bass"
Texas in July,3776532,166808,f6aafb74-bb30-40af-bdcd-f08574b13ed9,https://www.last.fm/music/Texas+in+July,0,"metalcore, deathcore, hardcore"
FloFilz,1527666,166762,8f38496b-1b22-4633-a61a-cfdfdd1c9892,https://www.last.fm/music/FloFilz,0,"jazz, instrumental hip-hop, instrumental"
Bladee,34958704,166682,cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4,https://www.last.fm/music/Bladee,0,"cloud rap, hip hop, autotune"
Disciples,1249490,166621,bac7f942-8e94-4868-b3f6-ba66c75b136e,https://www.last.fm/music/Disciples,0,"dub, reggae, electronic"
This Is the Kit,1704344,166467,c7a4dcf7-61f8-4126-bec8-3bfa3b18284a,https://www.last.fm/music/This+Is+the+Kit,0,"seen live, folk, singer-songwriter"
Izzy Bizu,1218066,166426,,https://www.last.fm/music/Izzy+Bizu,0,"soul, pop, rnb"
Nilüfer Yanya,2262033,166418,,https://www.last.fm/music/Nil%C3%BCfer+Yanya,0,"indie, singer-songwriter, seen live"
Borknagar,6485909,166415,8df2629f-8ae9-4687-9207-4cf3c22cc763,https://www.last.fm/music/Borknagar,0,"black metal, viking metal, Progressive metal"
Phony Ppl,1724836,166210,0daad2e7-9b0e-4aea-abc5-d1b21c3c12bd,https://www.last.fm/music/Phony+Ppl,0,"Hip-Hop, funk, jazz"
Farruko,1780080,166184,d2b3524f-67e8-45ef-bfc1-693cac525135,https://www.last.fm/music/Farruko,0,"Reggaeton, Puerto Rican, mierda"
khai dreams,3439486,166138,,https://www.last.fm/music/khai+dreams,0,"Lo-Fi, chill, soul"
Agust D,31115584,165951,,https://www.last.fm/music/Agust+D,0,"rap, Hip-Hop, Korean"
Bury Tomorrow,8064202,165917,95c4e9ef-291b-4f94-8bc9-2b00e76eacb0,https://www.last.fm/music/Bury+Tomorrow,0,"metalcore, melodic metalcore, hardcore"
The Blackbyrds,937727,165911,9e5aee7c-2dc8-48ab-b6f9-b050dc51e6fc,https://www.last.fm/music/The+Blackbyrds,0,"funk, soul, jazz-funk"
Juan Gabriel,2316036,165875,bc9b7500-0afc-41ba-a056-b0bc81669702,https://www.last.fm/music/Juan+Gabriel,0,"juan gabriel, mexico, latin"
YUNG BAE,2988855,165850,,https://www.last.fm/music/YUNG+BAE,0,"future funk, vaporwave, electronic"
Flor,2515836,165811,70ac7e65-fe55-49af-8f4c-aab263d4a61e,https://www.last.fm/music/Flor,0,"indie, indie pop, pop"
Smif-n-Wessun,1820787,165779,6177f8df-469c-4e9d-a09f-524b29c4d849,https://www.last.fm/music/Smif-n-Wessun,0,"Hip-Hop, rap, underground hip-hop"
Jr Jr,1265665,165768,,https://www.last.fm/music/Jr+Jr,0,"indie, alternative, electronic"
Niccolò Paganini,1666601,165675,d581b2f2-f945-4566-a249-2d0171466993,https://www.last.fm/music/Niccol%C3%B2+Paganini,0,"Classical, violin, italian"
Ben Rector,2225124,165642,9f478f13-554c-49fc-b5f6-fcf110010c39,https://www.last.fm/music/Ben+Rector,0,"singer-songwriter, piano rock, piano"
Jodi Benson,894571,165520,62d54f86-3b76-4934-9ed1-7d34c3a381de,https://www.last.fm/music/Jodi+Benson,0,"Disney, Soundtrack, female vocalists"
Deaf Havana,5285622,165494,98edd2f1-d136-4c47-ab9b-c31839dd1d98,https://www.last.fm/music/Deaf+Havana,0,"post-hardcore, seen live, screamo"
Gerard Way,3062566,165478,53dc88bd-cdcb-440d-81aa-51a40ef07848,https://www.last.fm/music/Gerard+Way,0,"alternative rock, rock, alternative"
Indila,2984361,165299,eee14992-d2ab-4c46-b1e2-51080504ba50,https://www.last.fm/music/Indila,0,"french, pop, female vocalist"
Mujuice,7335690,165263,46ee6c22-a3fd-4b7b-9353-3c2d9311ac99,https://www.last.fm/music/Mujuice,0,"idm, electronic, minimal"
Bosse,4751719,165231,ba8fe46e-af81-4fcd-8581-59d6920d5d55,https://www.last.fm/music/Bosse,0,"german, seen live, indie"
Everglow,9024822,165166,faa78a51-9aee-4d8c-85ef-8ef4c245ddbc,https://www.last.fm/music/Everglow,0,"k-pop, Kpop, Korean"
Laurel Halo,3180763,164994,cb5704af-3ef1-485f-bb7f-e43cf40170a7,https://www.last.fm/music/Laurel+Halo,0,"experimental, electronic, witch house"
Midge Ure,1185347,164983,24cac374-29bd-499f-a0f8-72165d2f2f43,https://www.last.fm/music/Midge+Ure,0,"new wave, 80s, pop"
Kiana Ledé,3333610,164979,,https://www.last.fm/music/Kiana+Led%C3%A9,0,"rnb, pop, female vocalists"
Matt Maltese,2122064,164835,,https://www.last.fm/music/Matt+Maltese,0,"pop, indie, singer-songwriter"
PUP,8315921,164818,7c6a545e-7395-4bc5-81b3-199ca46ead04,https://www.last.fm/music/PUP,0,"punk rock, seen live, punk"
Faye Webster,2313062,164804,,https://www.last.fm/music/Faye+Webster,0,"indie, singer-songwriter, folk"
jhfly,1451357,164721,,https://www.last.fm/music/jhfly,0,"beats, Lo-Fi, instrumental"
Yandel,1789235,164695,3d291f48-a8be-4113-baad-c73618a7897d,https://www.last.fm/music/Yandel,0,"Reggaeton, black metal, Brutal Death Metal"
Freddie Dredd,4921725,164562,,https://www.last.fm/music/Freddie+Dredd,0,"phonk, Hip-Hop, rap"
Гражданская оборона,14301603,164543,16d837ab-208f-4588-89bb-c036b5c5a0a6,https://www.last.fm/music/%D0%93%D1%80%D0%B0%D0%B6%D0%B4%D0%B0%D0%BD%D1%81%D0%BA%D0%B0%D1%8F+%D0%BE%D0%B1%D0%BE%D1%80%D0%BE%D0%BD%D0%B0,0,"punk, Psychedelic Rock, post-punk"
Blonde,1189170,164334,d01c2c49-fe7c-4cf9-a860-d84254bd7636,https://www.last.fm/music/Blonde,0,"pop, 80's, nightglance"
Sarcastic Sounds,1705165,164235,,https://www.last.fm/music/Sarcastic+Sounds,0,"Lo-Fi, beats, Hip-Hop"
